Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-100214,2020-12-12,2021-01-06,25.0,Business,Business Visitor,66.0,Other,Vietnam,UAE,Vietnam_Main_Center,Approved,December
C-100215,2024-09-08,2024-09-25,17.0,Business,B1,32.0,Other,Egypt,New Zealand,Egypt_Main_Center,Approved,September
C-100216,2021-11-28,2022-01-08,41.0,Tourist,Tourist Visa,19.0,Male,Canada,UK,Vancouver_Center,Unknown,November
C-100217,2023-05-21,2023-08-26,97.0,Work,Work Permit,53.0,Female,Pakistan,Switzerland,Pakistan_Main_Center,Approved,May
C-100218,2020-04-02,2020-05-08,36.0,Tourist,Visitor Subclass 600,46.0,Female,Kenya,New Zealand,Kenya_Main_Center,Approved,April
C-100219,2020-08-20,2020-11-04,76.0,Work,Work Permit,25.0,Female,Iran,France,Iran_Main_Center,Denied,August
C-100220,2020-07-23,2020-09-02,41.0,Student,F1,29.0,Female,Italy,UK,Italy_Main_Center,Denied,July
C-100221,2022-11-02,2024-02-26,36.0,Tourist,B2,30.0,Other,Thailand,Canada,Thailand_Main_Center,Pending,November
C-100222,2024-05-24,2024-08-19,87.0,Work,Skilled Worker,72.0,Male,India,Switzerland,Mumbai_Center,Approved,May
C-100223,2023-08-26,2023-10-23,58.0,Diplomatic,A1,65.0,Female,Bangladesh,Japan,Bangladesh_Main_Center,Approved,August
C-100224,2023-12-07,2024-01-13,37.0,Tourist,Tourist Visa,75.0,Other,Peru,Australia,Peru_Main_Center,Approved,December
C-100225,2021-05-08,2021-05-31,23.0,Business,B1,45.0,Female,Japan,USA,Japan_Main_Center,Approved,May
C-100226,2023-11-22,2024-02-26,36.0,Business,Business Visitor,64.0,Male,Thailand,Australia,Thailand_Main_Center,Pending,November
C-100227,2024-09-24,2024-02-26,36.0,Tourist,Schengen Tourist,21.0,Female,Thailand,UAE,Thailand_Main_Center,Pending,September
C-100228,2023-02-12,2023-04-20,67.0,Work,L1,74.0,Female,Spain,Netherlands,Spain_Main_Center,Approved,February
C-100229,2022-01-08,2022-02-26,49.0,Student,Student Tier 4,25.0,Female,Iran,Australia,Iran_Main_Center,Approved,January
C-100230,2021-07-22,2024-02-26,36.0,Student,F1,20.0,Other,Thailand,Japan,Thailand_Main_Center,Pending,July
C-100231,2024-08-03,2024-09-09,37.0,Tourist,Visitor Subclass 600,54.0,Male,China,New Zealand,Beijing_Center,Approved,August
C-100232,2022-08-06,2024-02-26,36.0,Tourist,Tourist Visa,43.0,Male,Pakistan,Germany,Pakistan_Main_Center,Pending,August
C-100233,2023-04-25,2023-06-22,58.0,Diplomatic,Diplomatic Visa,24.0,Male,Germany,UAE,Frankfurt_Center,Approved,April
C-100234,2020-02-07,2020-03-20,42.0,Tourist,Schengen Tourist,42.0,Other,UK,Netherlands,Manchester_Center,Denied,February
C-100235,2022-08-11,2022-09-23,43.0,Student,M1,21.0,Unknown,Bangladesh,Netherlands,Bangladesh_Main_Center,Approved,August
C-100236,2021-12-31,2024-02-26,36.0,Work,L1,52.0,Other,Peru,Canada,Peru_Main_Center,Pending,December
C-100237,2020-04-09,2020-09-01,145.0,Work,Skilled Worker,50.0,Other,Russia,France,Russia_Main_Center,Approved,April
C-100238,2023-05-28,2023-06-06,9.0,Business,B1,48.0,Other,Bangladesh,Germany,Bangladesh_Main_Center,Approved,May
C-100239,2023-06-29,2023-09-19,82.0,Diplomatic,Diplomatic Visa,61.0,Other,France,UAE,France_Main_Center,Approved,June
C-100240,2022-04-01,2022-05-02,31.0,Tourist,B2,41.0,Male,Pakistan,New Zealand,Pakistan_Main_Center,Approved,April
C-100241,2021-08-02,2021-09-14,43.0,Tourist,Tourist Visa,35.0,Male,Brazil,New Zealand,Rio de Janeiro_Center,Denied,August
C-100242,2024-01-08,2024-03-14,66.0,Transit,Transit Visa,66.0,Female,Pakistan,Netherlands,Pakistan_Main_Center,Denied,January
C-100243,2022-01-14,2022-02-27,44.0,Tourist,Schengen Tourist,41.0,Other,Turkey,Switzerland,Turkey_Main_Center,Approved,January
C-100244,2023-05-08,2023-06-03,26.0,Tourist,Tourist Visa,29.0,Female,Russia,Germany,Russia_Main_Center,Approved,May
C-100245,2023-10-08,2023-10-27,19.0,Business,Schengen Business,40.0,Female,Nigeria,Switzerland,Nigeria_Main_Center,Approved,October
C-100246,2024-02-13,2024-02-26,36.0,Tourist,Tourist Visa,54.0,Male,China,France,Guangzhou_Center,Pending,February
C-100247,2023-01-09,2023-02-02,24.0,Business,Business Visitor,68.0,Male,Vietnam,Singapore,Vietnam_Main_Center,Approved,January
C-100248,2021-08-30,2021-12-10,102.0,Work,Unknown,68.0,Other,Kenya,Canada,Kenya_Main_Center,Approved,August
C-100249,2022-11-18,2023-01-21,64.0,Student,F1,28.0,Other,Japan,France,Unknown,Approved,November
C-100250,2024-08-06,2024-08-23,17.0,Business,Schengen Business,43.0,Male,Spain,UAE,Spain_Main_Center,Approved,August
C-100251,2020-06-17,2024-02-26,36.0,Work,H1B,53.0,Male,Canada,Germany,Toronto_Center,Pending,June
C-100252,2020-11-03,2020-12-03,30.0,Tourist,Unknown,20.0,Other,Iran,Australia,Iran_Main_Center,Approved,November
C-100253,2020-12-30,2021-02-18,50.0,Tourist,Visitor Subclass 600,18.0,Unknown,Mexico,Netherlands,Juarez_Center,Denied,December
C-100254,2022-12-14,2023-03-12,88.0,Work,Skilled Worker,71.0,Male,South Korea,Singapore,South Korea_Main_Center,Approved,December
C-100255,2020-05-22,2020-09-11,112.0,Work,L1,42.0,Other,India,Netherlands,Hyderabad_Center,Approved,May
C-100256,2022-03-07,2022-04-29,53.0,Student,F1,28.0,Other,Vietnam,UAE,Vietnam_Main_Center,Approved,March
C-100257,2021-05-19,2021-09-23,127.0,Work,Skilled Worker,44.0,Male,Philippines,New Zealand,Unknown,Approved,May
C-100258,2024-11-06,2025-03-07,121.0,Work,H1B,39.0,Female,France,Japan,France_Main_Center,Denied,November
C-100259,2021-02-24,2021-03-29,33.0,Tourist,Schengen Tourist,51.0,Female,Philippines,UAE,Cebu_Center,Approved,February
C-100260,2024-05-10,2024-05-31,21.0,Tourist,Schengen Tourist,41.0,Male,Spain,Netherlands,Spain_Main_Center,Approved,May
C-100261,2022-08-23,2022-09-28,36.0,Tourist,Tourist Visa,27.0,Other,Turkey,Germany,Turkey_Main_Center,Approved,August
C-100262,2022-04-11,2022-05-01,20.0,Business,Business Visitor,51.0,Male,India,Australia,Chennai_Center,Approved,April
C-100263,2024-06-15,2024-11-14,152.0,Family,Partner Visa,52.0,Other,Vietnam,Japan,Vietnam_Main_Center,Approved,June
C-100264,2020-05-26,2020-07-14,49.0,Student,M1,28.0,Other,Italy,Netherlands,Italy_Main_Center,Denied,May
C-100265,2020-12-05,2021-01-18,44.0,Tourist,Schengen Tourist,72.0,Other,France,USA,France_Main_Center,Approved,December
C-100266,2022-03-19,2022-06-11,84.0,Work,Unknown,50.0,Other,China,Japan,Chengdu_Center,Denied,March
C-100267,2020-06-13,2020-09-04,83.0,Work,Work Permit,68.0,Other,Philippines,Switzerland,Manila_Center,Denied,June
C-100268,2022-09-08,2022-12-25,108.0,Work,L1,37.0,Male,Philippines,UK,Cebu_Center,Approved,September
C-100269,2022-10-28,2022-12-03,36.0,Student,M1,18.0,Male,Japan,UAE,Japan_Main_Center,Approved,October
C-100270,2024-04-28,2024-07-17,80.0,Work,Skilled Worker,48.0,Male,Canada,France,Vancouver_Center,Approved,April
C-100271,2023-07-31,2023-10-07,68.0,Student,F1,25.0,Other,India,France,Unknown,Approved,July
C-100272,2024-10-28,2025-02-02,97.0,Work,Skilled Worker,49.0,Other,Japan,UAE,Japan_Main_Center,Approved,October
C-100273,2020-09-09,2020-10-07,28.0,Tourist,Schengen Tourist,41.0,Male,Japan,France,Japan_Main_Center,Approved,September
C-100274,2023-04-10,2023-04-28,18.0,Business,Business Visitor,68.0,Female,Spain,Singapore,Spain_Main_Center,Denied,April
C-100275,2021-04-20,2021-05-31,41.0,Student,M1,21.0,Other,Peru,New Zealand,Peru_Main_Center,Approved,April
C-100276,2024-06-21,2024-08-02,42.0,Student,F1,20.0,Female,Brazil,USA,Brasilia_Center,Approved,June
C-100277,2024-11-30,2025-01-21,52.0,Student,Study Permit,26.0,Other,Philippines,Japan,Cebu_Center,Denied,November
C-100278,2020-02-06,2020-03-14,37.0,Tourist,Unknown,23.0,Other,Russia,New Zealand,Russia_Main_Center,Approved,February
C-100279,2024-11-16,2025-01-31,76.0,Student,M1,19.0,Other,Nigeria,Germany,Nigeria_Main_Center,Approved,November
C-100280,2022-07-24,2024-02-26,36.0,Tourist,B2,35.0,Other,Kenya,USA,Kenya_Main_Center,Pending,July
C-100281,2021-05-22,2021-05-31,9.0,Tourist,Visitor Subclass 600,74.0,Female,Iran,USA,Iran_Main_Center,Approved,May
C-100282,2023-05-08,2023-05-27,19.0,Business,Business Visitor,42.0,Male,Iran,UAE,Iran_Main_Center,Approved,May
C-100283,2024-03-26,2024-06-21,87.0,Work,L1,73.0,Female,Brazil,Singapore,Brasilia_Center,Approved,March
C-100284,2020-08-16,2020-10-23,68.0,Student,Study Permit,25.0,Other,Egypt,Germany,Egypt_Main_Center,Denied,August
C-100285,2021-06-27,2021-07-28,31.0,Business,Schengen Business,53.0,Male,Egypt,Netherlands,Unknown,Approved,June
C-100286,2022-09-28,2022-10-28,30.0,Tourist,Schengen Tourist,74.0,Female,Iran,UK,Iran_Main_Center,Approved,September
C-100287,2021-03-01,2021-04-14,44.0,Student,Study Permit,24.0,Female,China,New Zealand,Beijing_Center,Approved,March
C-100288,2022-04-25,2022-06-13,49.0,Student,Study Permit,18.0,Male,Pakistan,UAE,Pakistan_Main_Center,Approved,April
C-100289,2024-12-07,2025-03-19,102.0,Work,L1,50.0,Male,Germany,France,Frankfurt_Center,Approved,December
C-100290,2022-12-16,2023-01-28,43.0,Tourist,Visitor Subclass 600,48.0,Male,Bangladesh,Canada,Bangladesh_Main_Center,Approved,December
C-100291,2022-01-09,2024-02-26,36.0,Tourist,Visitor Subclass 600,26.0,Female,Kenya,UK,Kenya_Main_Center,Pending,January
C-100292,2022-10-29,2022-11-21,23.0,Business,Business Visitor,47.0,Female,Turkey,France,Turkey_Main_Center,Approved,October
C-100293,2021-12-28,2022-01-30,33.0,Tourist,Tourist Visa,35.0,Female,Turkey,USA,Turkey_Main_Center,Approved,December
C-100294,2024-11-18,2024-12-06,18.0,Business,B1,60.0,Other,Italy,Australia,Italy_Main_Center,Approved,November
C-100295,2024-09-22,2024-10-25,33.0,Tourist,B2,64.0,Other,Mexico,Singapore,Juarez_Center,Approved,September
C-100296,2021-01-07,2021-01-28,21.0,Business,B1,63.0,Unknown,Russia,Australia,Russia_Main_Center,Approved,January
C-100297,2020-10-07,2020-10-30,23.0,Tourist,Schengen Tourist,74.0,Female,Nigeria,Germany,Nigeria_Main_Center,Approved,October
C-100298,2023-12-03,2024-01-13,41.0,Tourist,B2,70.0,Female,Russia,New Zealand,Russia_Main_Center,Approved,December
C-100299,2020-11-02,2024-02-26,36.0,Work,Skilled Worker,52.0,Male,Thailand,Japan,Unknown,Pending,November
C-100300,2024-11-17,2025-07-27,252.0,Family,CR1,77.0,Female,China,Canada,Shanghai_Center,Denied,November
C-100301,2024-04-29,2024-07-07,69.0,Work,Work Permit,19.0,Female,Iran,USA,Iran_Main_Center,Denied,April
C-100302,2023-10-12,2024-02-26,36.0,Work,Employment Pass,19.0,Male,Peru,Japan,Peru_Main_Center,Pending,October
C-100303,2021-12-13,2022-01-20,38.0,Student,M1,25.0,Other,Colombia,Netherlands,Colombia_Main_Center,Approved,December
C-100304,2024-09-01,2024-10-22,51.0,Student,Study Permit,22.0,Male,UK,New Zealand,London_Center,Approved,September
C-100305,2021-09-12,2024-02-26,36.0,Tourist,Tourist Visa,25.0,Other,Russia,USA,Russia_Main_Center,Pending,September
C-100306,2024-12-29,2025-02-01,34.0,Transit,Transit Visa,25.0,Male,South Korea,UAE,South Korea_Main_Center,Approved,December
C-100307,2022-02-24,2022-03-13,17.0,Tourist,Visitor Subclass 600,39.0,Male,Egypt,Australia,Egypt_Main_Center,Approved,February
C-100308,2020-01-13,2020-03-16,63.0,Student,M1,23.0,Other,Bangladesh,Germany,Bangladesh_Main_Center,Approved,January
C-100309,2020-08-16,2020-12-17,123.0,Work,H1B,39.0,Male,Mexico,UAE,Juarez_Center,Approved,August
C-100310,2021-02-15,2021-05-13,87.0,Work,Employment Pass,30.0,Other,Italy,Switzerland,Italy_Main_Center,Approved,February
C-100311,2021-11-09,2021-11-30,21.0,Business,Unknown,58.0,Male,Iran,UAE,Iran_Main_Center,Approved,November
C-100312,2021-02-06,2021-03-14,36.0,Student,Study Permit,28.0,Male,Vietnam,Switzerland,Vietnam_Main_Center,Denied,February
C-100313,2020-09-06,2024-02-26,36.0,Tourist,Schengen Tourist,35.0,Female,Kenya,UK,Kenya_Main_Center,Pending,September
C-100314,2024-05-12,2024-06-19,38.0,Student,F1,20.0,Male,Turkey,France,Turkey_Main_Center,Approved,May
C-100315,2023-09-22,2023-11-15,54.0,Student,Study Permit,26.0,Other,Vietnam,UAE,Vietnam_Main_Center,Approved,September
C-100316,2023-12-11,2024-02-03,54.0,Student,F1,21.0,Female,China,Switzerland,Chengdu_Center,Approved,December
C-100317,2020-10-31,2020-12-07,37.0,Student,M1,23.0,Male,South Korea,UK,South Korea_Main_Center,Approved,October
C-100318,2024-10-04,2024-11-25,52.0,Student,Student Tier 4,20.0,Female,Kenya,Australia,Kenya_Main_Center,Approved,October
C-100319,2022-03-30,2022-07-04,96.0,Work,Work Permit,44.0,Female,Nigeria,Singapore,Nigeria_Main_Center,Approved,March
C-100320,2024-09-19,2025-01-03,106.0,Work,Work Permit,18.0,Male,France,Germany,France_Main_Center,Approved,September
C-100321,2023-02-02,2023-04-21,78.0,Work,Employment Pass,69.0,Male,Egypt,Canada,Egypt_Main_Center,Approved,February
C-100322,2024-08-28,2024-09-25,28.0,Student,M1,29.0,Other,Mexico,New Zealand,Mexico City_Center,Denied,August
C-100323,2021-10-19,2022-01-26,99.0,Work,Work Permit,61.0,Female,Peru,Netherlands,Peru_Main_Center,Denied,October
C-100324,2021-02-04,2021-02-28,24.0,Business,Business Visitor,26.0,Female,Spain,New Zealand,Spain_Main_Center,Approved,February
C-100325,2020-10-03,2021-01-26,115.0,Work,Employment Pass,39.0,Female,Turkey,France,Turkey_Main_Center,Approved,October
C-100326,2024-08-10,2025-02-13,187.0,Family,Family Reunion,4.0,Male,Nigeria,Australia,Nigeria_Main_Center,Approved,August
C-100327,2024-03-17,2024-05-28,72.0,Work,Employment Pass,50.0,Other,Mexico,USA,Juarez_Center,Approved,March
C-100328,2020-11-10,2024-02-26,36.0,Work,Employment Pass,63.0,Female,Japan,Australia,Japan_Main_Center,Pending,November
C-100329,2024-08-23,2025-03-11,200.0,Family,Family Reunion,39.0,Other,Peru,New Zealand,Peru_Main_Center,Approved,August
C-100330,2021-10-26,2022-01-29,95.0,Work,Skilled Worker,39.0,Other,UK,Canada,Manchester_Center,Approved,October
C-100331,2024-05-11,2024-02-26,36.0,Tourist,Tourist Visa,64.0,Male,China,Germany,Guangzhou_Center,Pending,May
C-100332,2020-04-04,2020-05-05,31.0,Student,F1,24.0,Female,Bangladesh,Germany,Bangladesh_Main_Center,Approved,April
C-100333,2023-03-03,2023-03-16,13.0,Student,Study Permit,19.0,Female,UK,Netherlands,London_Center,Approved,March
C-100334,2023-09-01,2023-09-24,23.0,Tourist,Tourist Visa,32.0,Other,Nigeria,UAE,Nigeria_Main_Center,Approved,September
C-100335,2024-04-17,2024-05-06,19.0,Business,Schengen Business,20.0,Female,Italy,Singapore,Italy_Main_Center,Approved,April
C-100336,2020-11-10,2020-12-25,45.0,Tourist,Visitor Subclass 600,23.0,Female,Colombia,Canada,Colombia_Main_Center,Approved,November
C-100337,2024-06-30,2024-10-27,119.0,Work,L1,45.0,Female,Japan,Australia,Japan_Main_Center,Approved,June
C-100338,2024-11-03,2024-12-14,41.0,Tourist,Tourist Visa,19.0,Female,Colombia,Japan,Colombia_Main_Center,Denied,November
C-100339,2020-06-10,2020-08-09,60.0,Student,M1,30.0,Female,Italy,Netherlands,Italy_Main_Center,Approved,June
C-100340,2020-05-18,2020-08-03,77.0,Work,Unknown,46.0,Male,Spain,USA,Spain_Main_Center,Approved,May
C-100341,2020-06-07,2020-11-03,149.0,Work,Work Permit,72.0,Other,Thailand,UAE,Thailand_Main_Center,Approved,June
C-100342,2022-05-22,2022-07-12,51.0,Student,Student Tier 4,27.0,Male,Philippines,USA,Cebu_Center,Approved,May
C-100343,2021-08-24,2021-09-23,30.0,Business,Business Visitor,62.0,Female,Russia,Germany,Russia_Main_Center,Approved,August
C-100344,2021-09-23,2021-10-31,38.0,Student,M1,24.0,Male,Turkey,Germany,Turkey_Main_Center,Approved,September
C-100345,2024-08-20,2024-09-25,36.0,Business,Unknown,43.0,Female,Philippines,Australia,Cebu_Center,Approved,August
C-100346,2024-07-10,2024-09-21,73.0,Work,Employment Pass,37.0,Male,Iran,Australia,Iran_Main_Center,Approved,July
C-100347,2021-05-15,2021-06-15,31.0,Tourist,Visitor Subclass 600,29.0,Other,Japan,Germany,Japan_Main_Center,Approved,May
C-100348,2022-09-01,2022-09-29,28.0,Student,Study Permit,28.0,Male,Canada,USA,Vancouver_Center,Approved,September
C-100349,2020-09-26,2020-10-21,25.0,Business,Business Visitor,63.0,Male,Colombia,Japan,Colombia_Main_Center,Approved,September
C-100350,2024-09-09,2024-09-23,14.0,Business,B1,39.0,Other,Iran,Singapore,Iran_Main_Center,Approved,September
C-100351,2024-02-19,2024-04-19,60.0,Student,Student Tier 4,24.0,Male,India,Singapore,Mumbai_Center,Approved,February
C-100352,2021-03-25,2024-02-26,36.0,Work,Unknown,64.0,Female,Turkey,Netherlands,Turkey_Main_Center,Pending,March
C-100353,2020-03-02,2024-02-26,36.0,Tourist,Visitor Subclass 600,56.0,Female,Mexico,Japan,Juarez_Center,Pending,March
C-100354,2022-11-13,2022-12-17,34.0,Tourist,Schengen Tourist,41.0,Unknown,Philippines,Australia,Cebu_Center,Denied,November
C-100355,2023-06-15,2023-07-25,40.0,Tourist,Schengen Tourist,35.0,Other,Colombia,New Zealand,Colombia_Main_Center,Denied,June
C-100356,2022-09-12,2022-11-03,52.0,Student,Student Tier 4,26.0,Other,UK,Japan,London_Center,Approved,September
C-100357,2022-11-20,2023-05-16,177.0,Family,Family Reunion,80.0,Unknown,Bangladesh,USA,Bangladesh_Main_Center,Approved,November
C-100358,2022-03-30,2022-06-26,88.0,Work,Skilled Worker,59.0,Male,Canada,Australia,Toronto_Center,Approved,March
C-100359,2021-03-30,2021-05-04,35.0,Tourist,Tourist Visa,42.0,Other,Bangladesh,Australia,Bangladesh_Main_Center,Approved,March
C-100360,2021-05-22,2021-07-25,64.0,Transit,C1,49.0,Other,Thailand,Netherlands,Thailand_Main_Center,Denied,May
C-100361,2024-01-03,2024-03-03,60.0,Student,Study Permit,29.0,Male,China,Switzerland,Guangzhou_Center,Approved,January
C-100362,2020-05-11,2020-05-25,14.0,Business,Schengen Business,18.0,Female,Peru,USA,Peru_Main_Center,Approved,May
C-100363,2021-03-21,2021-04-24,34.0,Student,M1,28.0,Other,Spain,Netherlands,Spain_Main_Center,Approved,March
C-100364,2024-01-05,2024-04-22,108.0,Work,L1,18.0,Other,Iran,Netherlands,Iran_Main_Center,Approved,January
C-100365,2023-05-19,2023-07-13,55.0,Student,Student Tier 4,22.0,Female,Italy,Australia,Italy_Main_Center,Approved,May
C-100366,2021-03-03,2021-06-24,113.0,Work,Employment Pass,43.0,Unknown,China,UAE,Beijing_Center,Approved,March
C-100367,2020-10-05,2020-10-30,25.0,Business,Schengen Business,50.0,Other,India,Singapore,Hyderabad_Center,Approved,October
C-100368,2021-08-03,2021-09-16,44.0,Tourist,Tourist Visa,29.0,Other,Germany,France,Berlin_Center,Approved,August
C-100369,2022-10-05,2022-12-07,63.0,Work,Employment Pass,34.0,Male,Canada,Netherlands,Vancouver_Center,Approved,October
C-100370,2021-04-18,2021-05-12,24.0,Business,Business Visitor,19.0,Female,France,UAE,France_Main_Center,Approved,April
C-100371,2023-11-13,2024-02-26,36.0,Business,B1,36.0,Female,UK,Netherlands,Manchester_Center,Pending,November
C-100372,2021-02-20,2021-03-19,27.0,Tourist,Tourist Visa,62.0,Male,Vietnam,Singapore,Vietnam_Main_Center,Approved,February
C-100373,2020-03-04,2020-03-28,24.0,Student,Student Tier 4,19.0,Other,Turkey,Netherlands,Turkey_Main_Center,Approved,March
C-100374,2022-07-13,2022-10-26,105.0,Work,Employment Pass,34.0,Female,Nigeria,Japan,Nigeria_Main_Center,Denied,July
C-100375,2023-01-04,2023-03-12,67.0,Transit,Transit Visa,39.0,Male,Turkey,USA,Turkey_Main_Center,Approved,January
C-100376,2021-05-10,2021-06-06,27.0,Business,Schengen Business,45.0,Female,Mexico,UAE,Monterrey_Center,Approved,May
C-100377,2021-02-12,2021-03-05,21.0,Business,Business Visitor,74.0,Male,France,Germany,France_Main_Center,Approved,February
C-100378,2022-10-22,2022-11-27,36.0,Student,Student Tier 4,18.0,Female,Iran,Canada,Iran_Main_Center,Denied,October
C-100379,2020-01-22,2020-04-01,70.0,Diplomatic,A1,33.0,Female,Germany,New Zealand,Frankfurt_Center,Approved,January
C-100380,2021-11-29,2022-01-06,38.0,Tourist,Schengen Tourist,63.0,Female,Japan,USA,Japan_Main_Center,Approved,November
C-100381,2022-05-19,2022-08-04,77.0,Work,Work Permit,66.0,Female,China,Switzerland,Guangzhou_Center,Approved,May
C-100382,2023-02-10,2023-03-13,31.0,Business,Business Visitor,75.0,Other,Egypt,France,Egypt_Main_Center,Denied,February
C-100383,2020-07-30,2020-09-27,59.0,Diplomatic,A1,37.0,Other,Mexico,Canada,Guadalajara_Center,Approved,July
C-100384,2024-03-09,2024-02-26,36.0,Work,Skilled Worker,42.0,Female,Nigeria,UAE,Nigeria_Main_Center,Pending,March
C-100385,2023-04-15,2023-05-26,41.0,Tourist,Schengen Tourist,66.0,Female,Peru,Singapore,Peru_Main_Center,Approved,April
C-100386,2023-12-03,2024-01-16,44.0,Student,Study Permit,24.0,Female,Canada,France,Montreal_Center,Approved,December
C-100387,2024-01-04,2024-04-25,112.0,Work,Skilled Worker,27.0,Other,Kenya,UAE,Kenya_Main_Center,Approved,January
C-100388,2023-09-10,2024-02-26,36.0,Family,IR1,84.0,Female,UK,Singapore,Manchester_Center,Pending,September
C-100389,2020-06-12,2020-07-23,41.0,Business,B1,49.0,Other,Kenya,Germany,Kenya_Main_Center,Approved,June
C-100390,2021-01-26,2021-05-11,105.0,Work,L1,39.0,Other,Bangladesh,Switzerland,Bangladesh_Main_Center,Approved,January
C-100391,2022-11-27,2023-03-08,101.0,Work,Work Permit,53.0,Female,India,USA,Mumbai_Center,Approved,November
