Application_Month,Peak_Season,countryAvg,visa_type_Avg,Delay_Status,visa_class_Avg,Processing_Days
6,Peak,66.25196850393701,52.2916392363397,Delayed,53.53501400560224,60.0
5,Peak,63.09761549925484,92.99161887957654,Delayed,60.958666666666666,77.0
6,Peak,67.8239815526518,92.99161887957654,Severely Delayed,94.70486111111111,149.0
5,Peak,63.09761549925484,52.2916392363397,Delayed,52.0267229254571,51.0
8,Peak,62.77526273241714,29.534550195567146,Fast,29.401574803149607,30.0
9,Off-Peak,62.77526273241714,52.2916392363397,Normal,53.53501400560224,38.0
8,Peak,63.61986863711002,29.534550195567146,Normal,60.958666666666666,36.0
7,Peak,63.61986863711002,92.99161887957654,Delayed,91.99769585253456,73.0
5,Peak,62.77526273241714,39.43447037701975,Normal,40.150870406189554,31.0
9,Off-Peak,63.09761549925484,52.2916392363397,Fast,51.23287671232877,28.0
9,Off-Peak,65.50972104818258,29.534550195567146,Fast,29.401574803149607,25.0
9,Off-Peak,66.30521472392638,29.534550195567146,Fast,32.86150712830957,14.0
2,Off-Peak,66.30521472392638,52.2916392363397,Delayed,52.0267229254571,60.0
3,Off-Peak,66.25196850393701,92.99161887957654,Normal,60.958666666666666,36.0
3,Off-Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,36.0
11,Off-Peak,63.61986863711002,39.43447037701975,Normal,42.395198522622344,34.0
6,Peak,64.23585657370518,39.43447037701975,Normal,42.395198522622344,40.0
9,Off-Peak,65.50972104818258,52.2916392363397,Delayed,52.0267229254571,52.0
11,Off-Peak,63.09761549925484,171.03977272727272,Severely Delayed,171.17021276595744,177.0
3,Off-Peak,63.61986863711002,92.99161887957654,Delayed,92.83892617449665,88.0
3,Off-Peak,63.61986863711002,39.43447037701975,Normal,37.76707202993452,35.0
5,Peak,66.25196850393701,63.90344827586207,Delayed,63.63636363636363,64.0
1,Off-Peak,61.9236276849642,52.2916392363397,Delayed,51.23287671232877,60.0
5,Peak,63.09761549925484,29.534550195567146,Fast,26.6414686825054,14.0
3,Off-Peak,66.25196850393701,52.2916392363397,Normal,53.53501400560224,34.0
1,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,94.74632352941177,108.0
5,Peak,63.61986863711002,52.2916392363397,Delayed,52.0267229254571,55.0
3,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,91.99769585253456,113.0
10,Off-Peak,66.30521472392638,29.534550195567146,Fast,26.6414686825054,25.0
8,Peak,66.37839937839938,39.43447037701975,Normal,37.76707202993452,44.0
10,Off-Peak,66.25196850393701,92.99161887957654,Delayed,91.99769585253456,63.0
4,Off-Peak,67.8239815526518,29.534550195567146,Fast,29.401574803149607,24.0
11,Off-Peak,66.25196850393701,29.534550195567146,Normal,32.86150712830957,36.0
2,Off-Peak,66.30521472392638,39.43447037701975,Fast,37.76707202993452,27.0
3,Off-Peak,66.25196850393701,52.2916392363397,Fast,52.0267229254571,24.0
7,Peak,65.50972104818258,92.99161887957654,Severely Delayed,91.99769585253456,105.0
1,Off-Peak,63.09761549925484,63.90344827586207,Delayed,64.32876712328768,67.0
5,Peak,67.8239815526518,29.534550195567146,Fast,26.6414686825054,27.0
2,Off-Peak,62.77526273241714,29.534550195567146,Fast,29.401574803149607,21.0
10,Off-Peak,64.56770833333333,52.2916392363397,Normal,52.0267229254571,36.0
1,Off-Peak,64.23585657370518,72.12162162162163,Delayed,69.63981042654028,70.0
11,Off-Peak,63.09761549925484,39.43447037701975,Normal,42.395198522622344,38.0
5,Peak,61.9236276849642,92.99161887957654,Delayed,94.70486111111111,77.0
2,Off-Peak,66.37839937839938,29.534550195567146,Normal,29.401574803149607,31.0
7,Peak,64.56770833333333,72.12162162162163,Delayed,69.63981042654028,59.0
3,Off-Peak,67.8239815526518,92.99161887957654,Normal,92.83892617449665,36.0
4,Off-Peak,66.30521472392638,39.43447037701975,Normal,42.395198522622344,41.0
12,Off-Peak,66.37839937839938,52.2916392363397,Normal,51.23287671232877,44.0
1,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,92.83892617449665,112.0
9,Off-Peak,66.30521472392638,171.03977272727272,Normal,165.51977401129943,36.0
6,Peak,62.77526273241714,29.534550195567146,Normal,32.86150712830957,41.0
1,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.74632352941177,105.0
11,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,94.70486111111111,101.0
12,Off-Peak,66.37839937839938,39.43447037701975,Normal,36.92940038684719,36.0
1,Off-Peak,64.23585657370518,52.2916392363397,Normal,51.23287671232877,36.0
6,Peak,66.37839937839938,92.99161887957654,Severely Delayed,94.70486111111111,115.0
7,Peak,62.77526273241714,92.99161887957654,Severely Delayed,91.99769585253456,120.0
5,Peak,67.8239815526518,171.03977272727272,Severely Delayed,173.78181818181818,224.0
9,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.53501400560224,36.0
5,Peak,66.37839937839938,52.2916392363397,Delayed,53.53501400560224,57.0
11,Off-Peak,64.56770833333333,39.43447037701975,Normal,36.92940038684719,37.0
3,Off-Peak,65.50972104818258,39.43447037701975,Fast,60.958666666666666,26.0
1,Off-Peak,66.37839937839938,39.43447037701975,Normal,42.395198522622344,36.0
12,Off-Peak,63.09761549925484,52.2916392363397,Delayed,53.711934156378604,56.0
4,Off-Peak,67.8239815526518,52.2916392363397,Fast,53.711934156378604,29.0
2,Off-Peak,64.56770833333333,52.2916392363397,Normal,52.0267229254571,36.0
2,Off-Peak,66.25196850393701,39.43447037701975,Normal,40.150870406189554,35.0
12,Off-Peak,65.50972104818258,39.43447037701975,Normal,42.395198522622344,37.0
11,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,91.99769585253456,104.0
7,Peak,62.77526273241714,92.99161887957654,Severely Delayed,92.83892617449665,92.0
10,Off-Peak,62.77526273241714,92.99161887957654,Delayed,92.83892617449665,88.0
6,Peak,66.37839937839938,92.99161887957654,Delayed,60.958666666666666,64.0
3,Off-Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,40.0
10,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,91.99769585253456,106.0
3,Off-Peak,66.30521472392638,92.99161887957654,Delayed,91.99769585253456,90.0
5,Peak,66.37839937839938,39.43447037701975,Fast,42.395198522622344,25.0
1,Off-Peak,64.56770833333333,92.99161887957654,Delayed,91.99769585253456,90.0
8,Peak,66.30521472392638,72.12162162162163,Delayed,60.958666666666666,79.0
7,Peak,65.50972104818258,92.99161887957654,Severely Delayed,91.60069444444444,130.0
1,Off-Peak,61.9236276849642,92.99161887957654,Delayed,92.83892617449665,86.0
1,Off-Peak,62.77526273241714,29.534550195567146,Fast,26.6414686825054,20.0
8,Peak,65.37269681742043,39.43447037701975,Normal,60.958666666666666,45.0
2,Off-Peak,66.30521472392638,92.99161887957654,Delayed,60.958666666666666,85.0
6,Peak,66.30521472392638,92.99161887957654,Delayed,91.99769585253456,84.0
10,Off-Peak,65.37269681742043,39.43447037701975,Fast,60.958666666666666,23.0
9,Off-Peak,67.8239815526518,171.03977272727272,Severely Delayed,174.6283783783784,179.0
6,Peak,66.30521472392638,92.99161887957654,Severely Delayed,94.74632352941177,97.0
6,Peak,63.09761549925484,52.2916392363397,Delayed,51.23287671232877,55.0
5,Peak,62.77526273241714,92.99161887957654,Normal,94.70486111111111,36.0
8,Peak,62.77526273241714,29.534550195567146,Fast,29.401574803149607,28.0
10,Off-Peak,62.77526273241714,72.12162162162163,Normal,69.63981042654028,36.0
6,Peak,66.25196850393701,92.99161887957654,Severely Delayed,94.70486111111111,102.0
10,Off-Peak,65.37269681742043,92.99161887957654,Delayed,91.60069444444444,81.0
1,Off-Peak,61.9236276849642,29.534550195567146,Fast,26.6414686825054,27.0
6,Peak,64.23585657370518,92.99161887957654,Delayed,94.70486111111111,67.0
9,Off-Peak,66.25196850393701,92.99161887957654,Delayed,91.99769585253456,70.0
9,Off-Peak,64.56770833333333,92.99161887957654,Normal,94.74632352941177,36.0
6,Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.70486111111111,121.0
6,Peak,66.30521472392638,92.99161887957654,Severely Delayed,94.74632352941177,101.0
5,Peak,63.61986863711002,52.2916392363397,Normal,51.23287671232877,44.0
1,Off-Peak,62.77526273241714,92.99161887957654,Delayed,92.83892617449665,73.0
8,Peak,63.09761549925484,52.2916392363397,Delayed,53.711934156378604,51.0
12,Off-Peak,64.56770833333333,92.99161887957654,Severely Delayed,91.99769585253456,108.0
3,Off-Peak,61.9236276849642,39.43447037701975,Fast,37.76707202993452,23.0
1,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,92.83892617449665,140.0
2,Off-Peak,64.56770833333333,29.534550195567146,Fast,29.401574803149607,26.0
1,Off-Peak,65.37269681742043,52.2916392363397,Delayed,52.0267229254571,54.0
6,Peak,63.61986863711002,171.03977272727272,Severely Delayed,60.958666666666666,184.0
7,Peak,66.37839937839938,39.43447037701975,Normal,37.76707202993452,39.0
9,Off-Peak,66.30521472392638,39.43447037701975,Normal,36.92940038684719,37.0
12,Off-Peak,67.8239815526518,52.2916392363397,Delayed,51.23287671232877,56.0
12,Off-Peak,67.8239815526518,92.99161887957654,Normal,60.958666666666666,36.0
9,Off-Peak,64.23585657370518,52.2916392363397,Normal,52.0267229254571,43.0
11,Off-Peak,63.61986863711002,52.2916392363397,Delayed,51.23287671232877,72.0
1,Off-Peak,66.37839937839938,39.43447037701975,Fast,36.92940038684719,29.0
1,Off-Peak,67.8239815526518,39.43447037701975,Normal,37.76707202993452,34.0
6,Peak,63.61986863711002,39.43447037701975,Delayed,60.958666666666666,51.0
4,Off-Peak,67.8239815526518,52.2916392363397,Severely Delayed,53.711934156378604,404.0
10,Off-Peak,66.25196850393701,52.2916392363397,Delayed,51.23287671232877,51.0
4,Off-Peak,67.8239815526518,39.43447037701975,Normal,42.395198522622344,36.0
7,Peak,66.30521472392638,39.43447037701975,Normal,60.958666666666666,31.0
2,Off-Peak,67.8239815526518,52.2916392363397,Normal,53.53501400560224,31.0
3,Off-Peak,65.50972104818258,52.2916392363397,Fast,53.53501400560224,24.0
4,Off-Peak,62.77526273241714,52.2916392363397,Delayed,52.0267229254571,54.0
1,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,94.74632352941177,96.0
8,Peak,66.30521472392638,92.99161887957654,Normal,92.83892617449665,36.0
6,Peak,65.50972104818258,52.2916392363397,Delayed,52.0267229254571,62.0
5,Peak,65.37269681742043,39.43447037701975,Normal,42.395198522622344,42.0
7,Peak,64.23585657370518,92.99161887957654,Severely Delayed,91.60069444444444,94.0
1,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,94.70486111111111,104.0
12,Off-Peak,65.37269681742043,52.2916392363397,Delayed,53.711934156378604,62.0
1,Off-Peak,66.30521472392638,92.99161887957654,Severely Delayed,94.70486111111111,682.0
1,Off-Peak,64.23585657370518,52.2916392363397,Normal,60.958666666666666,45.0
7,Peak,63.61986863711002,92.99161887957654,Normal,91.60069444444444,36.0
6,Peak,66.37839937839938,92.99161887957654,Severely Delayed,94.74632352941177,94.0
5,Peak,65.37269681742043,171.03977272727272,Severely Delayed,165.51977401129943,151.0
3,Off-Peak,66.25196850393701,29.534550195567146,Fast,32.86150712830957,22.0
1,Off-Peak,61.9236276849642,39.43447037701975,Fast,42.395198522622344,28.0
9,Off-Peak,62.77526273241714,39.43447037701975,Normal,37.76707202993452,48.0
12,Off-Peak,63.61986863711002,39.43447037701975,Normal,42.395198522622344,34.0
12,Off-Peak,66.37839937839938,52.2916392363397,Normal,53.53501400560224,45.0
5,Peak,65.50972104818258,92.99161887957654,Severely Delayed,94.74632352941177,114.0
10,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,92.83892617449665,93.0
3,Off-Peak,62.77526273241714,92.99161887957654,Delayed,91.60069444444444,74.0
12,Off-Peak,62.77526273241714,52.2916392363397,Normal,53.53501400560224,40.0
2,Off-Peak,66.30521472392638,52.2916392363397,Delayed,52.0267229254571,52.0
12,Off-Peak,62.77526273241714,52.2916392363397,Delayed,53.53501400560224,65.0
2,Off-Peak,63.09761549925484,92.99161887957654,Normal,94.74632352941177,36.0
5,Peak,66.37839937839938,52.2916392363397,Fast,53.711934156378604,23.0
10,Off-Peak,67.8239815526518,171.03977272727272,Severely Delayed,173.78181818181818,185.0
1,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,91.99769585253456,98.0
2,Off-Peak,66.25196850393701,39.43447037701975,Normal,36.92940038684719,33.0
6,Peak,64.56770833333333,92.99161887957654,Severely Delayed,94.70486111111111,100.0
1,Off-Peak,65.50972104818258,39.43447037701975,Fast,36.92940038684719,26.0
12,Off-Peak,63.09761549925484,52.2916392363397,Delayed,53.711934156378604,54.0
2,Off-Peak,61.9236276849642,52.2916392363397,Delayed,53.711934156378604,69.0
1,Off-Peak,61.9236276849642,92.99161887957654,Delayed,91.60069444444444,89.0
1,Off-Peak,64.23585657370518,29.534550195567146,Fast,26.6414686825054,23.0
1,Off-Peak,66.37839937839938,52.2916392363397,Delayed,53.53501400560224,62.0
8,Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,38.0
10,Off-Peak,61.9236276849642,52.2916392363397,Normal,52.0267229254571,44.0
6,Peak,62.77526273241714,39.43447037701975,Normal,36.92940038684719,37.0
11,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,91.60069444444444,108.0
7,Peak,65.37269681742043,63.90344827586207,Delayed,63.63636363636363,53.0
7,Peak,66.30521472392638,52.2916392363397,Normal,53.53501400560224,34.0
2,Off-Peak,62.77526273241714,39.43447037701975,Normal,36.92940038684719,34.0
7,Peak,61.9236276849642,39.43447037701975,Normal,37.76707202993452,38.0
7,Peak,66.30521472392638,92.99161887957654,Severely Delayed,91.99769585253456,91.0
10,Off-Peak,67.8239815526518,52.2916392363397,Normal,53.711934156378604,36.0
9,Off-Peak,61.9236276849642,39.43447037701975,Normal,36.92940038684719,36.0
6,Peak,66.37839937839938,92.99161887957654,Severely Delayed,94.70486111111111,469.0
3,Off-Peak,63.09761549925484,39.43447037701975,Fast,40.150870406189554,18.0
1,Off-Peak,64.56770833333333,39.43447037701975,Normal,40.150870406189554,36.0
10,Off-Peak,62.77526273241714,39.43447037701975,Fast,42.395198522622344,26.0
2,Off-Peak,62.77526273241714,92.99161887957654,Delayed,92.83892617449665,63.0
11,Off-Peak,64.56770833333333,72.12162162162163,Delayed,75.72985781990522,83.0
10,Off-Peak,65.37269681742043,29.534550195567146,Fast,26.6414686825054,25.0
12,Off-Peak,67.8239815526518,39.43447037701975,Normal,36.92940038684719,35.0
6,Peak,66.25196850393701,63.90344827586207,Delayed,63.63636363636363,74.0
7,Peak,63.61986863711002,171.03977272727272,Severely Delayed,165.51977401129943,178.0
8,Peak,61.9236276849642,39.43447037701975,Normal,37.76707202993452,37.0
7,Peak,64.23585657370518,39.43447037701975,Normal,37.76707202993452,38.0
4,Off-Peak,67.8239815526518,92.99161887957654,Delayed,92.83892617449665,74.0
12,Off-Peak,66.37839937839938,29.534550195567146,Fast,29.401574803149607,18.0
8,Peak,63.61986863711002,92.99161887957654,Severely Delayed,92.83892617449665,98.0
4,Off-Peak,65.50972104818258,29.534550195567146,Fast,26.6414686825054,15.0
12,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,92.83892617449665,121.0
10,Off-Peak,63.61986863711002,39.43447037701975,Fast,42.395198522622344,15.0
3,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,94.70486111111111,95.0
10,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,91.60069444444444,95.0
7,Peak,65.37269681742043,39.43447037701975,Normal,42.395198522622344,47.0
4,Off-Peak,63.61986863711002,92.99161887957654,Delayed,94.70486111111111,70.0
10,Off-Peak,62.77526273241714,39.43447037701975,Normal,36.92940038684719,36.0
1,Off-Peak,66.25196850393701,52.2916392363397,Normal,51.23287671232877,36.0
5,Peak,65.50972104818258,92.99161887957654,Delayed,94.70486111111111,81.0
10,Off-Peak,66.37839937839938,39.43447037701975,Fast,37.76707202993452,29.0
7,Peak,64.56770833333333,39.43447037701975,Normal,40.150870406189554,40.0
3,Off-Peak,61.9236276849642,171.03977272727272,Severely Delayed,173.78181818181818,193.0
4,Off-Peak,61.9236276849642,92.99161887957654,Delayed,94.74632352941177,58.0
11,Off-Peak,66.37839937839938,92.99161887957654,Delayed,91.60069444444444,83.0
6,Peak,64.56770833333333,52.2916392363397,Delayed,53.53501400560224,60.0
8,Peak,61.9236276849642,171.03977272727272,Severely Delayed,171.17021276595744,190.0
1,Off-Peak,66.30521472392638,39.43447037701975,Normal,37.76707202993452,39.0
12,Off-Peak,66.37839937839938,39.43447037701975,Normal,36.92940038684719,35.0
7,Peak,61.9236276849642,52.2916392363397,Normal,52.0267229254571,35.0
11,Off-Peak,65.50972104818258,39.43447037701975,Normal,42.395198522622344,43.0
12,Off-Peak,66.37839937839938,29.534550195567146,Fast,29.401574803149607,28.0
12,Off-Peak,65.50972104818258,52.2916392363397,Normal,53.53501400560224,44.0
7,Peak,63.09761549925484,52.2916392363397,Delayed,52.0267229254571,68.0
5,Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.70486111111111,105.0
2,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,91.60069444444444,116.0
2,Off-Peak,64.56770833333333,39.43447037701975,Normal,36.92940038684719,39.0
6,Peak,63.09761549925484,92.99161887957654,Severely Delayed,94.74632352941177,120.0
8,Peak,64.56770833333333,52.2916392363397,Delayed,53.711934156378604,69.0
8,Peak,66.25196850393701,39.43447037701975,Normal,40.150870406189554,38.0
4,Off-Peak,65.50972104818258,39.43447037701975,Normal,37.76707202993452,36.0
4,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,60.958666666666666,105.0
7,Peak,61.9236276849642,29.534550195567146,Fast,26.6414686825054,29.0
7,Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,31.0
11,Off-Peak,65.50972104818258,92.99161887957654,Delayed,91.60069444444444,65.0
7,Peak,64.23585657370518,29.534550195567146,Normal,26.6414686825054,36.0
12,Off-Peak,64.23585657370518,39.43447037701975,Normal,42.395198522622344,35.0
1,Off-Peak,64.23585657370518,39.43447037701975,Normal,36.92940038684719,39.0
12,Off-Peak,67.8239815526518,52.2916392363397,Fast,60.958666666666666,27.0
4,Off-Peak,65.37269681742043,29.534550195567146,Normal,32.86150712830957,33.0
4,Off-Peak,62.77526273241714,39.43447037701975,Normal,36.92940038684719,38.0
8,Peak,65.50972104818258,92.99161887957654,Severely Delayed,94.74632352941177,133.0
7,Peak,66.30521472392638,39.43447037701975,Normal,40.150870406189554,37.0
4,Off-Peak,63.61986863711002,52.2916392363397,Normal,52.0267229254571,43.0
5,Peak,64.23585657370518,52.2916392363397,Normal,53.711934156378604,38.0
2,Off-Peak,66.25196850393701,171.03977272727272,Severely Delayed,171.17021276595744,142.0
8,Peak,61.9236276849642,52.2916392363397,Delayed,51.23287671232877,65.0
7,Peak,65.37269681742043,63.90344827586207,Delayed,64.32876712328768,75.0
11,Off-Peak,61.9236276849642,39.43447037701975,Fast,60.958666666666666,28.0
3,Off-Peak,61.9236276849642,52.2916392363397,Normal,53.711934156378604,48.0
6,Peak,62.77526273241714,52.2916392363397,Normal,51.23287671232877,48.0
2,Off-Peak,64.56770833333333,39.43447037701975,Normal,40.150870406189554,37.0
11,Off-Peak,66.30521472392638,52.2916392363397,Delayed,60.958666666666666,69.0
5,Peak,66.37839937839938,92.99161887957654,Severely Delayed,91.99769585253456,102.0
